gx,gy,x_center,y_center,total_hits,entropy_bits,normalized_entropy,dominant_share,share_stem,share_bulk,share_left,share_right
65,139,0.275000,6.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,139,0.325000,6.975000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,139,0.375000,6.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,139,0.425000,6.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,139,0.475000,6.975000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,139,0.525000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,139,0.575000,6.975000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,139,0.625000,6.975000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,139,0.675000,6.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,139,0.725000,6.975000,60,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,139,0.775000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,139,0.825000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,139,0.875000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,139,0.925000,6.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,139,0.975000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,139,1.025000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,139,1.075000,6.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,139,1.125000,6.975000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,139,1.175000,6.975000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,139,1.225000,6.975000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,139,1.275000,6.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,139,1.325000,6.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,139,1.375000,6.975000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,139,1.425000,6.975000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,139,1.475000,6.975000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,139,1.525000,6.975000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,139,1.625000,6.975000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,139,1.675000,6.975000,56,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,139,1.725000,6.975000,50,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,139,1.775000,6.975000,34,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,139,1.825000,6.975000,56,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,140,-0.425000,7.025000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,140,-0.375000,7.025000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,140,-0.325000,7.025000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,140,-0.275000,7.025000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,140,-0.225000,7.025000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,140,-0.175000,7.025000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,140,-0.125000,7.025000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,140,-0.075000,7.025000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,140,-0.025000,7.025000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,140,0.025000,7.025000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,140,0.075000,7.025000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,140,0.125000,7.025000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,140,0.175000,7.025000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,140,0.225000,7.025000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,140,0.275000,7.025000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,140,0.325000,7.025000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,140,0.375000,7.025000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,140,0.425000,7.025000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,140,0.475000,7.025000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,140,0.525000,7.025000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,140,0.575000,7.025000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,140,0.625000,7.025000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,140,0.675000,7.025000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,140,0.725000,7.025000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,140,0.775000,7.025000,48,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,140,0.825000,7.025000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,140,0.875000,7.025000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,140,0.925000,7.025000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,140,0.975000,7.025000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,140,1.025000,7.025000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,140,1.075000,7.025000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,140,1.125000,7.025000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,140,1.175000,7.025000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,140,1.225000,7.025000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,140,1.275000,7.025000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,140,1.325000,7.025000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,140,1.375000,7.025000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,140,1.425000,7.025000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,140,1.475000,7.025000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,140,1.525000,7.025000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,140,1.675000,7.025000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,140,1.725000,7.025000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,140,1.775000,7.025000,69,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,140,1.825000,7.025000,57,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,140,1.875000,7.025000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,141,-0.425000,7.075000,26,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,141,-0.375000,7.075000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,141,-0.325000,7.075000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,141,-0.275000,7.075000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,141,-0.225000,7.075000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,141,-0.175000,7.075000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,141,-0.125000,7.075000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,141,-0.075000,7.075000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,141,-0.025000,7.075000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,141,0.025000,7.075000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,141,0.075000,7.075000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,141,0.125000,7.075000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,141,0.175000,7.075000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,141,0.225000,7.075000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,141,0.275000,7.075000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,141,0.325000,7.075000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,141,0.375000,7.075000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,141,0.425000,7.075000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,141,0.475000,7.075000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,141,0.525000,7.075000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,141,0.575000,7.075000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,141,0.625000,7.075000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,141,0.675000,7.075000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,141,0.775000,7.075000,40,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,141,0.825000,7.075000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,141,0.875000,7.075000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,141,0.925000,7.075000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,141,0.975000,7.075000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,141,1.025000,7.075000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,141,1.075000,7.075000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,141,1.125000,7.075000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,141,1.175000,7.075000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,141,1.225000,7.075000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,141,1.275000,7.075000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,141,1.325000,7.075000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,141,1.375000,7.075000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,141,1.425000,7.075000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,141,1.475000,7.075000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,141,1.525000,7.075000,33,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,141,1.575000,7.075000,32,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,141,1.775000,7.075000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,141,1.825000,7.075000,80,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,141,1.875000,7.075000,62,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,142,-0.425000,7.125000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,142,-0.375000,7.125000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,142,-0.325000,7.125000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,142,-0.275000,7.125000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,142,-0.225000,7.125000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,142,-0.175000,7.125000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,142,-0.125000,7.125000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,142,-0.025000,7.125000,33,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,142,0.025000,7.125000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,142,0.075000,7.125000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,142,0.125000,7.125000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,142,0.175000,7.125000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,142,0.225000,7.125000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,142,0.275000,7.125000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,142,0.325000,7.125000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,142,0.375000,7.125000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,142,0.425000,7.125000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,142,0.475000,7.125000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,142,0.525000,7.125000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,142,0.575000,7.125000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,142,0.625000,7.125000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,142,0.675000,7.125000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,142,0.775000,7.125000,52,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,142,0.875000,7.125000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,142,0.925000,7.125000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,142,0.975000,7.125000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,142,1.025000,7.125000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,142,1.075000,7.125000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,142,1.125000,7.125000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,142,1.175000,7.125000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,142,1.225000,7.125000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,142,1.275000,7.125000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,142,1.325000,7.125000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,142,1.375000,7.125000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,142,1.425000,7.125000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,142,1.475000,7.125000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,142,1.525000,7.125000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,142,1.575000,7.125000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,142,1.625000,7.125000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,142,1.825000,7.125000,51,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,142,1.875000,7.125000,117,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,143,-0.425000,7.175000,32,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,143,-0.375000,7.175000,39,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,143,-0.325000,7.175000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,143,-0.275000,7.175000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,143,-0.225000,7.175000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,143,-0.175000,7.175000,36,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,143,-0.125000,7.175000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,143,0.025000,7.175000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,143,0.075000,7.175000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,143,0.125000,7.175000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,143,0.175000,7.175000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,143,0.225000,7.175000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,143,0.275000,7.175000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,143,0.325000,7.175000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,143,0.375000,7.175000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,143,0.425000,7.175000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,143,0.475000,7.175000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,143,0.525000,7.175000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,143,0.575000,7.175000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,143,0.625000,7.175000,34,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,143,0.775000,7.175000,51,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,143,0.825000,7.175000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,143,0.925000,7.175000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,143,0.975000,7.175000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,143,1.025000,7.175000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,143,1.075000,7.175000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,143,1.125000,7.175000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,143,1.175000,7.175000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,143,1.225000,7.175000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,143,1.275000,7.175000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,143,1.325000,7.175000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,143,1.375000,7.175000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,143,1.425000,7.175000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,143,1.475000,7.175000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,143,1.525000,7.175000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,143,1.575000,7.175000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,143,1.625000,7.175000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,143,1.675000,7.175000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,143,1.875000,7.175000,114,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,144,-0.425000,7.225000,41,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,144,-0.375000,7.225000,37,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,144,-0.325000,7.225000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,144,-0.275000,7.225000,34,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,144,-0.225000,7.225000,37,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,144,-0.175000,7.225000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,144,-0.025000,7.225000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,144,0.025000,7.225000,33,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,144,0.075000,7.225000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,144,0.125000,7.225000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,144,0.175000,7.225000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,144,0.225000,7.225000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,144,0.275000,7.225000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,144,0.325000,7.225000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,144,0.375000,7.225000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,144,0.425000,7.225000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,144,0.475000,7.225000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,144,0.525000,7.225000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,144,0.575000,7.225000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,144,0.625000,7.225000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,144,0.775000,7.225000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,144,0.825000,7.225000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,144,0.975000,7.225000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,144,1.025000,7.225000,31,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,144,1.075000,7.225000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
