gx,gy,x_center,y_center,first_hit,hits
97,121,1.875,6.075,-1,0
98,121,1.925,6.075,518,14
99,121,1.975,6.075,-1,0
100,121,2.025,6.075,-1,0
101,121,2.075,6.075,-1,0
102,121,2.125,6.075,-1,0
103,121,2.175,6.075,-1,0
104,121,2.225,6.075,-1,0
105,121,2.275,6.075,-1,0
106,121,2.325,6.075,-1,0
107,121,2.375,6.075,-1,0
108,121,2.425,6.075,-1,0
109,121,2.475,6.075,-1,0
110,121,2.525,6.075,-1,0
111,121,2.575,6.075,-1,0
112,121,2.625,6.075,-1,0
113,121,2.675,6.075,-1,0
114,121,2.725,6.075,-1,0
115,121,2.775,6.075,-1,0
116,121,2.825,6.075,-1,0
117,121,2.875,6.075,-1,0
118,121,2.925,6.075,-1,0
119,121,2.975,6.075,-1,0
0,122,-2.975,6.125,-1,0
1,122,-2.925,6.125,-1,0
2,122,-2.875,6.125,-1,0
3,122,-2.825,6.125,-1,0
4,122,-2.775,6.125,-1,0
5,122,-2.725,6.125,-1,0
6,122,-2.675,6.125,-1,0
7,122,-2.625,6.125,-1,0
8,122,-2.575,6.125,-1,0
9,122,-2.525,6.125,-1,0
10,122,-2.475,6.125,-1,0
11,122,-2.425,6.125,-1,0
12,122,-2.375,6.125,-1,0
13,122,-2.325,6.125,-1,0
14,122,-2.275,6.125,-1,0
15,122,-2.225,6.125,-1,0
16,122,-2.175,6.125,-1,0
17,122,-2.125,6.125,-1,0
18,122,-2.075,6.125,-1,0
19,122,-2.025,6.125,-1,0
20,122,-1.975,6.125,-1,0
21,122,-1.925,6.125,-1,0
22,122,-1.875,6.125,-1,0
23,122,-1.825,6.125,-1,0
24,122,-1.775,6.125,-1,0
25,122,-1.725,6.125,-1,0
26,122,-1.675,6.125,-1,0
27,122,-1.625,6.125,-1,0
28,122,-1.575,6.125,-1,0
29,122,-1.525,6.125,-1,0
30,122,-1.475,6.125,-1,0
31,122,-1.425,6.125,-1,0
32,122,-1.375,6.125,-1,0
33,122,-1.325,6.125,-1,0
34,122,-1.275,6.125,-1,0
35,122,-1.225,6.125,5938,17
36,122,-1.175,6.125,2645,42
37,122,-1.125,6.125,6490,51
38,122,-1.075,6.125,13819,2
39,122,-1.025,6.125,-1,0
40,122,-0.975,6.125,-1,0
41,122,-0.925,6.125,-1,0
42,122,-0.875,6.125,-1,0
43,122,-0.825,6.125,-1,0
44,122,-0.775,6.125,-1,0
45,122,-0.725,6.125,46394,2
46,122,-0.675,6.125,14775,8
47,122,-0.625,6.125,25399,5
48,122,-0.575,6.125,21536,8
49,122,-0.525,6.125,10799,7
50,122,-0.475,6.125,3059,7
51,122,-0.425,6.125,33652,3
52,122,-0.375,6.125,7946,10
53,122,-0.325,6.125,1850,10
54,122,-0.275,6.125,14629,13
55,122,-0.225,6.125,6090,6
56,122,-0.175,6.125,30,4
57,122,-0.125,6.125,321,10
58,122,-0.075,6.125,3137,10
59,122,-0.025,6.125,3305,5
60,122,0.025,6.125,5741,7
61,122,0.075,6.125,8638,5
62,122,0.125,6.125,9780,4
63,122,0.175,6.125,39372,3
64,122,0.225,6.125,-1,0
65,122,0.275,6.125,2943,9
66,122,0.325,6.125,10094,3
67,122,0.375,6.125,33008,3
68,122,0.425,6.125,4506,6
69,122,0.475,6.125,-1,0
70,122,0.525,6.125,2518,34
71,122,0.575,6.125,6648,7
72,122,0.625,6.125,-1,0
73,122,0.675,6.125,-1,0
74,122,0.725,6.125,-1,0
75,122,0.775,6.125,-1,0
76,122,0.825,6.125,20266,4
77,122,0.875,6.125,20506,6
78,122,0.925,6.125,13464,5
79,122,0.975,6.125,15877,4
80,122,1.025,6.125,4658,8
81,122,1.075,6.125,25962,7
82,122,1.125,6.125,4416,27
83,122,1.175,6.125,5006,17
84,122,1.225,6.125,7465,14
85,122,1.275,6.125,12511,11
86,122,1.325,6.125,5114,16
87,122,1.375,6.125,7124,10
88,122,1.425,6.125,81,12
89,122,1.475,6.125,1013,14
90,122,1.525,6.125,5868,5
91,122,1.575,6.125,12306,8
92,122,1.625,6.125,1397,12
93,122,1.675,6.125,14493,13
94,122,1.725,6.125,6050,7
95,122,1.775,6.125,-1,0
96,122,1.825,6.125,-1,0
97,122,1.875,6.125,-1,0
98,122,1.925,6.125,-1,0
99,122,1.975,6.125,-1,0
100,122,2.025,6.125,-1,0
101,122,2.075,6.125,-1,0
102,122,2.125,6.125,-1,0
103,122,2.175,6.125,-1,0
104,122,2.225,6.125,-1,0
105,122,2.275,6.125,-1,0
106,122,2.325,6.125,-1,0
107,122,2.375,6.125,-1,0
108,122,2.425,6.125,-1,0
109,122,2.475,6.125,-1,0
110,122,2.525,6.125,-1,0
111,122,2.575,6.125,-1,0
112,122,2.625,6.125,-1,0
113,122,2.675,6.125,-1,0
114,122,2.725,6.125,-1,0
115,122,2.775,6.125,-1,0
116,122,2.825,6.125,-1,0
117,122,2.875,6.125,-1,0
118,122,2.925,6.125,-1,0
119,122,2.975,6.125,-1,0
0,123,-2.975,6.175,-1,0
1,123,-2.925,6.175,-1,0
2,123,-2.875,6.175,-1,0
3,123,-2.825,6.175,-1,0
4,123,-2.775,6.175,-1,0
5,123,-2.725,6.175,-1,0
6,123,-2.675,6.175,-1,0
7,123,-2.625,6.175,-1,0
8,123,-2.575,6.175,-1,0
9,123,-2.525,6.175,-1,0
10,123,-2.475,6.175,-1,0
11,123,-2.425,6.175,-1,0
12,123,-2.375,6.175,-1,0
13,123,-2.325,6.175,-1,0
14,123,-2.275,6.175,-1,0
15,123,-2.225,6.175,-1,0
16,123,-2.175,6.175,-1,0
17,123,-2.125,6.175,-1,0
18,123,-2.075,6.175,-1,0
19,123,-2.025,6.175,-1,0
20,123,-1.975,6.175,-1,0
21,123,-1.925,6.175,-1,0
22,123,-1.875,6.175,-1,0
23,123,-1.825,6.175,-1,0
24,123,-1.775,6.175,-1,0
25,123,-1.725,6.175,-1,0
26,123,-1.675,6.175,-1,0
27,123,-1.625,6.175,-1,0
28,123,-1.575,6.175,-1,0
29,123,-1.525,6.175,-1,0
30,123,-1.475,6.175,-1,0
31,123,-1.425,6.175,-1,0
32,123,-1.375,6.175,-1,0
33,123,-1.325,6.175,-1,0
34,123,-1.275,6.175,-1,0
35,123,-1.225,6.175,1048,4
36,123,-1.175,6.175,387,75
37,123,-1.125,6.175,1573,60
38,123,-1.075,6.175,-1,0
39,123,-1.025,6.175,-1,0
40,123,-0.975,6.175,-1,0
41,123,-0.925,6.175,-1,0
42,123,-0.875,6.175,-1,0
43,123,-0.825,6.175,-1,0
44,123,-0.775,6.175,5446,5
45,123,-0.725,6.175,4185,20
46,123,-0.675,6.175,4339,13
47,123,-0.625,6.175,3310,12
48,123,-0.575,6.175,17814,7
49,123,-0.525,6.175,11869,9
50,123,-0.475,6.175,33473,8
51,123,-0.425,6.175,6606,8
52,123,-0.375,6.175,1000,9
53,123,-0.325,6.175,4334,7
54,123,-0.275,6.175,6929,7
55,123,-0.225,6.175,1594,19
56,123,-0.175,6.175,29380,6
57,123,-0.125,6.175,1581,25
58,123,-0.075,6.175,10564,7
59,123,-0.025,6.175,45010,2
60,123,0.025,6.175,61860,2
61,123,0.075,6.175,4897,7
62,123,0.125,6.175,85890,1
63,123,0.175,6.175,39534,3
64,123,0.225,6.175,23350,3
65,123,0.275,6.175,9841,9
66,123,0.325,6.175,61471,1
67,123,0.375,6.175,-1,0
68,123,0.425,6.175,26334,4
69,123,0.475,6.175,31870,2
70,123,0.525,6.175,873,26
71,123,0.575,6.175,10981,8
72,123,0.625,6.175,23941,4
73,123,0.675,6.175,1755,5
74,123,0.725,6.175,-1,0
75,123,0.775,6.175,-1,0
76,123,0.825,6.175,62975,1
77,123,0.875,6.175,4818,7
78,123,0.925,6.175,11608,5
79,123,0.975,6.175,8738,6
80,123,1.025,6.175,13023,7
81,123,1.075,6.175,4028,9
82,123,1.125,6.175,4717,13
83,123,1.175,6.175,8280,7
84,123,1.225,6.175,5791,28
85,123,1.275,6.175,1369,13
86,123,1.325,6.175,5884,21
87,123,1.375,6.175,4019,12
88,123,1.425,6.175,11884,27
89,123,1.475,6.175,18607,8
90,123,1.525,6.175,14163,7
91,123,1.575,6.175,1650,13
92,123,1.625,6.175,16657,12
93,123,1.675,6.175,641,19
94,123,1.725,6.175,1947,23
95,123,1.775,6.175,9926,1
96,123,1.825,6.175,-1,0
97,123,1.875,6.175,-1,0
98,123,1.925,6.175,-1,0
99,123,1.975,6.175,-1,0
100,123,2.025,6.175,-1,0
101,123,2.075,6.175,-1,0
102,123,2.125,6.175,-1,0
103,123,2.175,6.175,-1,0
104,123,2.225,6.175,-1,0
105,123,2.275,6.175,-1,0
106,123,2.325,6.175,-1,0
107,123,2.375,6.175,-1,0
108,123,2.425,6.175,-1,0
109,123,2.475,6.175,-1,0
110,123,2.525,6.175,-1,0
111,123,2.575,6.175,-1,0
112,123,2.625,6.175,-1,0
113,123,2.675,6.175,-1,0
114,123,2.725,6.175,-1,0
115,123,2.775,6.175,-1,0
116,123,2.825,6.175,-1,0
117,123,2.875,6.175,-1,0
118,123,2.925,6.175,-1,0
119,123,2.975,6.175,-1,0
0,124,-2.975,6.225,-1,0
1,124,-2.925,6.225,-1,0
2,124,-2.875,6.225,-1,0
3,124,-2.825,6.225,-1,0
4,124,-2.775,6.225,-1,0
5,124,-2.725,6.225,-1,0
6,124,-2.675,6.225,-1,0
7,124,-2.625,6.225,-1,0
8,124,-2.575,6.225,-1,0
9,124,-2.525,6.225,-1,0
10,124,-2.475,6.225,-1,0
11,124,-2.425,6.225,-1,0
12,124,-2.375,6.225,-1,0
13,124,-2.325,6.225,-1,0
14,124,-2.275,6.225,-1,0
15,124,-2.225,6.225,-1,0
16,124,-2.175,6.225,-1,0
17,124,-2.125,6.225,-1,0
18,124,-2.075,6.225,-1,0
19,124,-2.025,6.225,-1,0
20,124,-1.975,6.225,-1,0
21,124,-1.925,6.225,-1,0
22,124,-1.875,6.225,-1,0
23,124,-1.825,6.225,-1,0
24,124,-1.775,6.225,-1,0
25,124,-1.725,6.225,-1,0
26,124,-1.675,6.225,-1,0
27,124,-1.625,6.225,-1,0
28,124,-1.575,6.225,-1,0
29,124,-1.525,6.225,-1,0
30,124,-1.475,6.225,-1,0
31,124,-1.425,6.225,-1,0
32,124,-1.375,6.225,-1,0
33,124,-1.325,6.225,-1,0
34,124,-1.275,6.225,-1,0
35,124,-1.225,6.225,-1,0
36,124,-1.175,6.225,3231,56
37,124,-1.125,6.225,1032,56
38,124,-1.075,6.225,-1,0
39,124,-1.025,6.225,-1,0
40,124,-0.975,6.225,-1,0
41,124,-0.925,6.225,-1,0
42,124,-0.875,6.225,-1,0
43,124,-0.825,6.225,-1,0
44,124,-0.775,6.225,4543,27
45,124,-0.725,6.225,35755,6
46,124,-0.675,6.225,13525,8
47,124,-0.625,6.225,2065,8
48,124,-0.575,6.225,31246,5
49,124,-0.525,6.225,4107,8
50,124,-0.475,6.225,16235,3
51,124,-0.425,6.225,8246,10
52,124,-0.375,6.225,5118,10
53,124,-0.325,6.225,16794,7
54,124,-0.275,6.225,12115,3
55,124,-0.225,6.225,582,26
56,124,-0.175,6.225,840,15
57,124,-0.125,6.225,9657,4
58,124,-0.075,6.225,5344,3
59,124,-0.025,6.225,4966,4
60,124,0.025,6.225,2206,11
61,124,0.075,6.225,51976,2
62,124,0.125,6.225,17253,7
63,124,0.175,6.225,-1,0
64,124,0.225,6.225,3834,15
65,124,0.275,6.225,55446,1
66,124,0.325,6.225,19171,2
67,124,0.375,6.225,37218,3
68,124,0.425,6.225,27248,1
69,124,0.475,6.225,28277,6
70,124,0.525,6.225,1627,39
71,124,0.575,6.225,7747,1
72,124,0.625,6.225,27768,4
73,124,0.675,6.225,36284,4
74,124,0.725,6.225,1547,7
75,124,0.775,6.225,10704,3
76,124,0.825,6.225,8025,4
77,124,0.875,6.225,30767,2
78,124,0.925,6.225,15628,5
79,124,0.975,6.225,3967,9
80,124,1.025,6.225,18857,7
81,124,1.075,6.225,5234,11
82,124,1.125,6.225,1780,6
83,124,1.175,6.225,9940,7
84,124,1.225,6.225,10774,5
85,124,1.275,6.225,25422,2
86,124,1.325,6.225,66591,3
87,124,1.375,6.225,7233,26
88,124,1.425,6.225,8932,18
89,124,1.475,6.225,615,11
90,124,1.525,6.225,8167,14
91,124,1.575,6.225,7784,9
92,124,1.625,6.225,2559,11
93,124,1.675,6.225,3947,7
94,124,1.725,6.225,739,19
95,124,1.775,6.225,397,23
96,124,1.825,6.225,-1,0
97,124,1.875,6.225,-1,0
98,124,1.925,6.225,-1,0
99,124,1.975,6.225,-1,0
100,124,2.025,6.225,-1,0
101,124,2.075,6.225,-1,0
102,124,2.125,6.225,-1,0
103,124,2.175,6.225,-1,0
104,124,2.225,6.225,-1,0
105,124,2.275,6.225,-1,0
106,124,2.325,6.225,-1,0
107,124,2.375,6.225,-1,0
108,124,2.425,6.225,-1,0
109,124,2.475,6.225,-1,0
110,124,2.525,6.225,-1,0
111,124,2.575,6.225,-1,0
112,124,2.625,6.225,-1,0
113,124,2.675,6.225,-1,0
114,124,2.725,6.225,-1,0
115,124,2.775,6.225,-1,0
116,124,2.825,6.225,-1,0
117,124,2.875,6.225,-1,0
118,124,2.925,6.225,-1,0
119,124,2.975,6.225,-1,0
0,125,-2.975,6.275,-1,0
1,125,-2.925,6.275,-1,0
2,125,-2.875,6.275,-1,0
3,125,-2.825,6.275,-1,0
4,125,-2.775,6.275,-1,0
5,125,-2.725,6.275,-1,0
6,125,-2.675,6.275,-1,0
7,125,-2.625,6.275,-1,0
8,125,-2.575,6.275,-1,0
9,125,-2.525,6.275,-1,0
10,125,-2.475,6.275,-1,0
11,125,-2.425,6.275,-1,0
12,125,-2.375,6.275,-1,0
13,125,-2.325,6.275,-1,0
14,125,-2.275,6.275,-1,0
15,125,-2.225,6.275,-1,0
16,125,-2.175,6.275,-1,0
17,125,-2.125,6.275,-1,0
18,125,-2.075,6.275,-1,0
19,125,-2.025,6.275,-1,0
20,125,-1.975,6.275,-1,0
21,125,-1.925,6.275,-1,0
22,125,-1.875,6.275,-1,0
23,125,-1.825,6.275,-1,0
24,125,-1.775,6.275,-1,0
25,125,-1.725,6.275,-1,0
26,125,-1.675,6.275,-1,0
27,125,-1.625,6.275,-1,0
28,125,-1.575,6.275,-1,0
29,125,-1.525,6.275,-1,0
30,125,-1.475,6.275,-1,0
31,125,-1.425,6.275,-1,0
32,125,-1.375,6.275,-1,0
33,125,-1.325,6.275,-1,0
34,125,-1.275,6.275,-1,0
35,125,-1.225,6.275,-1,0
36,125,-1.175,6.275,18764,7
37,125,-1.125,6.275,1076,69
38,125,-1.075,6.275,-1,0
39,125,-1.025,6.275,-1,0
40,125,-0.975,6.275,-1,0
41,125,-0.925,6.275,-1,0
42,125,-0.875,6.275,-1,0
43,125,-0.825,6.275,-1,0
44,125,-0.775,6.275,8211,9
45,125,-0.725,6.275,1791,15
46,125,-0.675,6.275,1248,10
47,125,-0.625,6.275,549,6
48,125,-0.575,6.275,3700,10
49,125,-0.525,6.275,24620,2
50,125,-0.475,6.275,17500,7
51,125,-0.425,6.275,11692,12
52,125,-0.375,6.275,12878,7
53,125,-0.325,6.275,1151,22
54,125,-0.275,6.275,5581,22
55,125,-0.225,6.275,292,24
56,125,-0.175,6.275,12447,12
57,125,-0.125,6.275,30002,3
58,125,-0.075,6.275,730,13
59,125,-0.025,6.275,25117,8
60,125,0.025,6.275,3044,5
61,125,0.075,6.275,4040,3
62,125,0.125,6.275,7340,7
63,125,0.175,6.275,1468,9
64,125,0.225,6.275,57481,2
65,125,0.275,6.275,46246,3
66,125,0.325,6.275,-1,0
67,125,0.375,6.275,6419,6
68,125,0.425,6.275,168,9
69,125,0.475,6.275,5246,2
70,125,0.525,6.275,361,6
71,125,0.575,6.275,5700,21
72,125,0.625,6.275,30671,4
73,125,0.675,6.275,53434,2
74,125,0.725,6.275,20630,6
75,125,0.775,6.275,-1,0
76,125,0.825,6.275,1346,6
77,125,0.875,6.275,5546,7
78,125,0.925,6.275,9231,5
79,125,0.975,6.275,9386,4
80,125,1.025,6.275,2165,10
81,125,1.075,6.275,8500,4
82,125,1.125,6.275,18646,7
83,125,1.175,6.275,12010,13
84,125,1.225,6.275,332,10
85,125,1.275,6.275,2835,13
86,125,1.325,6.275,3665,18
87,125,1.375,6.275,7528,8
88,125,1.425,6.275,28353,4
89,125,1.475,6.275,6802,12
90,125,1.525,6.275,9093,19
91,125,1.575,6.275,4826,25
92,125,1.625,6.275,12938,15
93,125,1.675,6.275,1147,15
94,125,1.725,6.275,7396,21
95,125,1.775,6.275,5456,24
96,125,1.825,6.275,11803,3
97,125,1.875,6.275,-1,0
98,125,1.925,6.275,-1,0
99,125,1.975,6.275,-1,0
100,125,2.025,6.275,-1,0
101,125,2.075,6.275,-1,0
102,125,2.125,6.275,-1,0
103,125,2.175,6.275,-1,0
104,125,2.225,6.275,-1,0
105,125,2.275,6.275,-1,0
106,125,2.325,6.275,-1,0
107,125,2.375,6.275,-1,0
108,125,2.425,6.275,-1,0
109,125,2.475,6.275,-1,0
110,125,2.525,6.275,-1,0
111,125,2.575,6.275,-1,0
112,125,2.625,6.275,-1,0
113,125,2.675,6.275,-1,0
114,125,2.725,6.275,-1,0
115,125,2.775,6.275,-1,0
116,125,2.825,6.275,-1,0
117,125,2.875,6.275,-1,0
118,125,2.925,6.275,-1,0
119,125,2.975,6.275,-1,0
0,126,-2.975,6.325,-1,0
1,126,-2.925,6.325,-1,0
2,126,-2.875,6.325,-1,0
3,126,-2.825,6.325,-1,0
4,126,-2.775,6.325,-1,0
5,126,-2.725,6.325,-1,0
6,126,-2.675,6.325,-1,0
7,126,-2.625,6.325,-1,0
8,126,-2.575,6.325,-1,0
9,126,-2.525,6.325,-1,0
10,126,-2.475,6.325,-1,0
11,126,-2.425,6.325,-1,0
12,126,-2.375,6.325,-1,0
13,126,-2.325,6.325,-1,0
14,126,-2.275,6.325,-1,0
15,126,-2.225,6.325,-1,0
16,126,-2.175,6.325,-1,0
17,126,-2.125,6.325,-1,0
18,126,-2.075,6.325,-1,0
19,126,-2.025,6.325,-1,0
20,126,-1.975,6.325,-1,0
21,126,-1.925,6.325,-1,0
22,126,-1.875,6.325,-1,0
23,126,-1.825,6.325,-1,0
24,126,-1.775,6.325,-1,0
25,126,-1.725,6.325,-1,0
26,126,-1.675,6.325,-1,0
27,126,-1.625,6.325,-1,0
28,126,-1.575,6.325,-1,0
29,126,-1.525,6.325,-1,0
30,126,-1.475,6.325,-1,0
31,126,-1.425,6.325,-1,0
32,126,-1.375,6.325,-1,0
33,126,-1.325,6.325,-1,0
34,126,-1.275,6.325,-1,0
35,126,-1.225,6.325,-1,0
36,126,-1.175,6.325,-1,0
37,126,-1.125,6.325,-1,0
38,126,-1.075,6.325,-1,0
39,126,-1.025,6.325,-1,0
40,126,-0.975,6.325,-1,0
41,126,-0.925,6.325,-1,0
42,126,-0.875,6.325,-1,0
43,126,-0.825,6.325,14485,11
44,126,-0.775,6.325,26849,16
45,126,-0.725,6.325,1703,15
46,126,-0.675,6.325,1423,7
47,126,-0.625,6.325,14543,5
48,126,-0.575,6.325,15660,5
49,126,-0.525,6.325,2492,11
50,126,-0.475,6.325,1785,12
51,126,-0.425,6.325,8517,15
52,126,-0.375,6.325,199,6
53,126,-0.325,6.325,2851,22
54,126,-0.275,6.325,770,13
55,126,-0.225,6.325,-1,0
56,126,-0.175,6.325,37275,7
57,126,-0.125,6.325,26506,9
58,126,-0.075,6.325,13504,7
59,126,-0.025,6.325,41242,3
60,126,0.025,6.325,8714,4
61,126,0.075,6.325,1417,3
62,126,0.125,6.325,8916,7
63,126,0.175,6.325,26570,6
64,126,0.225,6.325,58454,1
65,126,0.275,6.325,44224,1
66,126,0.325,6.325,1896,8
67,126,0.375,6.325,9863,14
68,126,0.425,6.325,5837,6
69,126,0.475,6.325,1313,7
70,126,0.525,6.325,21077,6
71,126,0.575,6.325,4215,47
72,126,0.625,6.325,27509,3
73,126,0.675,6.325,5470,8
74,126,0.725,6.325,2308,10
75,126,0.775,6.325,5062,3
76,126,0.825,6.325,35778,1
77,126,0.875,6.325,12744,2
78,126,0.925,6.325,2752,6
79,126,0.975,6.325,81120,1
80,126,1.025,6.325,8997,5
81,126,1.075,6.325,-1,0
82,126,1.125,6.325,2276,7
83,126,1.175,6.325,9649,10
84,126,1.225,6.325,663,12
85,126,1.275,6.325,16579,12
86,126,1.325,6.325,7572,2
87,126,1.375,6.325,34734,6
88,126,1.425,6.325,-1,0
89,126,1.475,6.325,-1,0
90,126,1.525,6.325,5109,25
91,126,1.575,6.325,6852,19
92,126,1.625,6.325,8289,22
93,126,1.675,6.325,2285,14
94,126,1.725,6.325,2003,14
95,126,1.775,6.325,6264,21
96,126,1.825,6.325,4157,17
97,126,1.875,6.325,-1,0
98,126,1.925,6.325,-1,0
99,126,1.975,6.325,-1,0
100,126,2.025,6.325,-1,0
101,126,2.075,6.325,-1,0
102,126,2.125,6.325,-1,0
103,126,2.175,6.325,-1,0
104,126,2.225,6.325,-1,0
105,126,2.275,6.325,-1,0
106,126,2.325,6.325,-1,0
107,126,2.375,6.325,-1,0
108,126,2.425,6.325,-1,0
109,126,2.475,6.325,-1,0
110,126,2.525,6.325,-1,0
111,126,2.575,6.325,-1,0
112,126,2.625,6.325,-1,0
113,126,2.675,6.325,-1,0
114,126,2.725,6.325,-1,0
115,126,2.775,6.325,-1,0
116,126,2.825,6.325,-1,0
117,126,2.875,6.325,-1,0
118,126,2.925,6.325,-1,0
119,126,2.975,6.325,-1,0
0,127,-2.975,6.375,-1,0
1,127,-2.925,6.375,-1,0
2,127,-2.875,6.375,-1,0
3,127,-2.825,6.375,-1,0
4,127,-2.775,6.375,-1,0
5,127,-2.725,6.375,-1,0
6,127,-2.675,6.375,-1,0
7,127,-2.625,6.375,-1,0
8,127,-2.575,6.375,-1,0
9,127,-2.525,6.375,-1,0
10,127,-2.475,6.375,-1,0
11,127,-2.425,6.375,-1,0
12,127,-2.375,6.375,-1,0
13,127,-2.325,6.375,-1,0
14,127,-2.275,6.375,-1,0
15,127,-2.225,6.375,-1,0
16,127,-2.175,6.375,-1,0
17,127,-2.125,6.375,-1,0
18,127,-2.075,6.375,-1,0
19,127,-2.025,6.375,-1,0
20,127,-1.975,6.375,-1,0
21,127,-1.925,6.375,-1,0
22,127,-1.875,6.375,-1,0
23,127,-1.825,6.375,-1,0
24,127,-1.775,6.375,-1,0
25,127,-1.725,6.375,-1,0
26,127,-1.675,6.375,-1,0
27,127,-1.625,6.375,-1,0
28,127,-1.575,6.375,-1,0
29,127,-1.525,6.375,-1,0
30,127,-1.475,6.375,-1,0
31,127,-1.425,6.375,-1,0
32,127,-1.375,6.375,-1,0
33,127,-1.325,6.375,-1,0
34,127,-1.275,6.375,-1,0
35,127,-1.225,6.375,-1,0
36,127,-1.175,6.375,-1,0
37,127,-1.125,6.375,-1,0
38,127,-1.075,6.375,-1,0
39,127,-1.025,6.375,-1,0
40,127,-0.975,6.375,-1,0
41,127,-0.925,6.375,-1,0
42,127,-0.875,6.375,-1,0
43,127,-0.825,6.375,-1,0
44,127,-0.775,6.375,556,17
45,127,-0.725,6.375,23579,8
46,127,-0.675,6.375,31778,9
47,127,-0.625,6.375,24031,11
48,127,-0.575,6.375,6627,11
49,127,-0.525,6.375,5502,11
50,127,-0.475,6.375,16173,12
51,127,-0.425,6.375,11364,14
52,127,-0.375,6.375,30869,7
53,127,-0.325,6.375,21,11
54,127,-0.275,6.375,6164,1
55,127,-0.225,6.375,3107,17
56,127,-0.175,6.375,52003,5
57,127,-0.125,6.375,6196,7
58,127,-0.075,6.375,633,4
59,127,-0.025,6.375,57882,3
60,127,0.025,6.375,27129,4
61,127,0.075,6.375,29925,2
62,127,0.125,6.375,1747,7
63,127,0.175,6.375,22966,7
64,127,0.225,6.375,30469,4
65,127,0.275,6.375,9192,6
66,127,0.325,6.375,1510,4
67,127,0.375,6.375,14952,8
68,127,0.425,6.375,19809,7
69,127,0.475,6.375,22485,8
70,127,0.525,6.375,-1,0
71,127,0.575,6.375,1007,36
72,127,0.625,6.375,18695,4
73,127,0.675,6.375,44314,3
74,127,0.725,6.375,24615,3
75,127,0.775,6.375,17052,5
76,127,0.825,6.375,7847,5
77,127,0.875,6.375,6602,8
78,127,0.925,6.375,43737,4
79,127,0.975,6.375,1869,6
80,127,1.025,6.375,3544,11
81,127,1.075,6.375,13886,9
82,127,1.125,6.375,14298,6
83,127,1.175,6.375,7051,7
84,127,1.225,6.375,5968,9
85,127,1.275,6.375,6686,6
86,127,1.325,6.375,10402,14
87,127,1.375,6.375,5089,6
88,127,1.425,6.375,3007,4
89,127,1.475,6.375,-1,0
90,127,1.525,6.375,-1,0
91,127,1.575,6.375,12469,10
92,127,1.625,6.375,9284,23
93,127,1.675,6.375,2265,31
94,127,1.725,6.375,1557,17
95,127,1.775,6.375,6737,19
96,127,1.825,6.375,1979,30
97,127,1.875,6.375,-1,0
98,127,1.925,6.375,-1,0
99,127,1.975,6.375,-1,0
100,127,2.025,6.375,-1,0
101,127,2.075,6.375,-1,0
102,127,2.125,6.375,-1,0
103,127,2.175,6.375,-1,0
104,127,2.225,6.375,-1,0
105,127,2.275,6.375,-1,0
106,127,2.325,6.375,-1,0
107,127,2.375,6.375,-1,0
108,127,2.425,6.375,-1,0
109,127,2.475,6.375,-1,0
110,127,2.525,6.375,-1,0
111,127,2.575,6.375,-1,0
112,127,2.625,6.375,-1,0
113,127,2.675,6.375,-1,0
114,127,2.725,6.375,-1,0
115,127,2.775,6.375,-1,0
116,127,2.825,6.375,-1,0
117,127,2.875,6.375,-1,0
118,127,2.925,6.375,-1,0
119,127,2.975,6.375,-1,0
0,128,-2.975,6.425,-1,0
1,128,-2.925,6.425,-1,0
2,128,-2.875,6.425,-1,0
3,128,-2.825,6.425,-1,0
4,128,-2.775,6.425,-1,0
5,128,-2.725,6.425,-1,0
6,128,-2.675,6.425,-1,0
7,128,-2.625,6.425,-1,0
8,128,-2.575,6.425,-1,0
9,128,-2.525,6.425,-1,0
10,128,-2.475,6.425,-1,0
11,128,-2.425,6.425,-1,0
12,128,-2.375,6.425,-1,0
13,128,-2.325,6.425,-1,0
14,128,-2.275,6.425,-1,0
15,128,-2.225,6.425,-1,0
16,128,-2.175,6.425,-1,0
17,128,-2.125,6.425,-1,0
18,128,-2.075,6.425,-1,0
19,128,-2.025,6.425,-1,0
20,128,-1.975,6.425,-1,0
21,128,-1.925,6.425,-1,0
22,128,-1.875,6.425,-1,0
23,128,-1.825,6.425,-1,0
24,128,-1.775,6.425,-1,0
25,128,-1.725,6.425,-1,0
26,128,-1.675,6.425,-1,0
27,128,-1.625,6.425,-1,0
28,128,-1.575,6.425,-1,0
29,128,-1.525,6.425,-1,0
30,128,-1.475,6.425,-1,0
31,128,-1.425,6.425,-1,0
32,128,-1.375,6.425,-1,0
33,128,-1.325,6.425,-1,0
34,128,-1.275,6.425,-1,0
35,128,-1.225,6.425,-1,0
36,128,-1.175,6.425,-1,0
37,128,-1.125,6.425,-1,0
38,128,-1.075,6.425,-1,0
39,128,-1.025,6.425,-1,0
40,128,-0.975,6.425,-1,0
41,128,-0.925,6.425,-1,0
42,128,-0.875,6.425,-1,0
43,128,-0.825,6.425,7011,13
44,128,-0.775,6.425,3434,15
45,128,-0.725,6.425,206,16
46,128,-0.675,6.425,5748,9
47,128,-0.625,6.425,6655,11
48,128,-0.575,6.425,7355,12
49,128,-0.525,6.425,7057,6
50,128,-0.475,6.425,2510,14
51,128,-0.425,6.425,536,19
52,128,-0.375,6.425,-1,0
53,128,-0.325,6.425,85733,1
54,128,-0.275,6.425,2797,9
55,128,-0.225,6.425,8118,13
